time_s,amplitude
0.0,-0.2753220678624393
8.333333333333333e-05,-1.3353382134582075
0.00016666666666666666,0.047085354128925484
0.00025,-0.1760360728910673
0.0003333333333333333,-0.5670683517761806
0.0004166666666666667,-0.10190628877593912
0.0005,-0.2016944836419665
0.0005833333333333334,0.3391341044522889
0.0006666666666666666,0.25995394411598666
0.00075,-0.2940469049406254
0.0008333333333333334,-0.5055685020714242
0.0009166666666666666,-1.101441843891533
0.001,-0.824096676878405
0.0010833333333333333,-0.9675389174677322
0.0011666666666666668,-1.3984731438454843
0.00125,-1.018523262289977
0.0013333333333333333,-1.3101812490173521
0.0014166666666666668,-0.9534072140833039
0.0015,-0.785450815091606
0.0015833333333333333,-1.3180922743976884
0.0016666666666666668,-1.1733009474597587
0.00175,-1.4102215663045863
0.0018333333333333333,-1.4670396856501475
0.0019166666666666666,-1.4571022985461406
0.002,-1.3632298583810232
0.0020833333333333333,-1.1759229466212744
0.0021666666666666666,-1.5352439586448934
0.00225,-1.4073047323943384
0.0023333333333333335,-1.1618086551289668
0.002416666666666667,-1.0457811310967562
0.0025,-1.2182134805591172
0.0025833333333333333,-1.2486238772391887
0.0026666666666666666,-0.9720851931160943
0.00275,-0.9663376921846499
0.0028333333333333335,-0.2659652288750007
0.002916666666666667,-0.22942368702119978
0.003,-0.45903689140240744
0.0030833333333333333,0.09180349962176758
0.0031666666666666666,-0.16094042848053267
0.00325,-0.4515303501093703
0.0033333333333333335,-0.6974296265306772
0.003416666666666667,-0.5871316056513549
0.0035,-0.15811211421211954
0.0035833333333333333,-0.3671094670547551
0.0036666666666666666,-0.14056037077954434
0.00375,-0.10722497175488356
0.003833333333333333,-0.03491193021821306
0.003916666666666666,0.0883814649484888
0.004,-0.6117720478463149
0.004083333333333333,-0.6843576346474116
0.004166666666666667,-0.7713175887644578
0.00425,-1.0290580248560042
0.004333333333333333,-0.8492932663965899
0.004416666666666667,-0.86105732886101
0.0045,-0.7782924638654434
0.004583333333333333,-0.7861071622343209
0.004666666666666667,-0.7091448412430198
0.00475,-0.6216252251988023
0.004833333333333334,-0.7428543724228046
0.004916666666666666,-0.9874803451781575
0.005,-1.0422513942064622
0.005083333333333333,-0.7800841407867374
0.005166666666666667,-1.1523897056972783
0.00525,-1.2724768200041845
0.005333333333333333,-1.2282682507777605
0.005416666666666667,-1.3624893421606754
0.0055,-1.079080048351021
0.005583333333333333,-1.3904834264183754
0.005666666666666667,-1.2968103861486227
0.00575,-0.995765316656891
0.005833333333333334,-0.9955474364333781
0.005916666666666666,-0.6685761369464394
0.006,-1.142693781185681
0.006083333333333333,-1.1355916017992724
0.006166666666666667,-0.9907574072531903
0.00625,-1.258744970849733
0.006333333333333333,-0.9212969787249516
0.006416666666666667,-1.303773345137115
0.0065,-1.0028338311510314
0.006583333333333333,-0.47642051409797664
0.006666666666666667,-0.6144304408831176
0.00675,-0.09920471421218198
0.006833333333333334,-0.05535146421227915
0.0069166666666666664,0.2367419311060052
0.007,0.3559204408336073
0.007083333333333333,0.3408900545313634
0.007166666666666667,0.523442300975413
0.00725,0.1153515531948998
0.007333333333333333,0.29762289082540594
0.007416666666666667,-0.06816819081012022
0.0075,-0.008461814874277515
0.007583333333333333,0.2555586972080962
0.007666666666666666,-0.13668277574275425
0.00775,0.051707937882869294
0.007833333333333333,-0.6247799069260696
0.007916666666666667,-0.5846330859451648
0.008,-0.49074174699591894
0.008083333333333333,-1.1019937111347666
0.008166666666666666,-1.221438567922643
0.00825,-1.707685091059771
0.008333333333333333,-1.3653802474552976
0.008416666666666666,-1.3516361276956084
0.0085,-1.4928636795679782
0.008583333333333333,-1.4660636408025254
0.008666666666666666,-1.6996443733641473
0.00875,-1.1629961257589838
0.008833333333333334,-1.473899843714507
0.008916666666666666,-1.3327846965464412
0.009,-0.9669258710030776
0.009083333333333334,-1.1533806269354667
0.009166666666666667,-0.4511374260530862
0.00925,-0.3959706154329681
0.009333333333333334,-0.5475390649876188
0.009416666666666667,-0.6206760586253163
0.0095,-0.5901970137429059
0.009583333333333333,-0.12469377847556486
0.009666666666666667,-0.5288201900488603
0.00975,-0.6761523062689919
0.009833333333333333,-0.1549688315143474
0.009916666666666667,-0.09932143655204966
0.01,-0.02344495222280284
0.010083333333333333,0.027451931554832814
0.010166666666666666,-0.1651284585273101
0.01025,0.0734017602831503
0.010333333333333333,-0.07677855416493932
0.010416666666666666,-0.45412994226537046
0.0105,-0.3897847082524551
0.010583333333333333,-0.6857331133648087
0.010666666666666666,-0.6999235193873266
0.01075,-0.6996467997761155
0.010833333333333334,-0.6170344827069636
0.010916666666666667,-0.380405890110814
0.011,-0.6932610155104466
0.011083333333333334,-0.6068309160482173
0.011166666666666667,-0.5136429581141655
0.01125,-0.5130758598951636
0.011333333333333334,-0.5422326738223507
0.011416666666666667,-0.5935794112588121
0.0115,-0.5676802421113297
0.011583333333333333,-0.691718261292831
0.011666666666666667,-0.5991190217443197
0.01175,-1.1130613436973
0.011833333333333333,-1.2053525146217128
0.011916666666666667,-1.03356912769044
0.012,-1.3292606737474926
0.012083333333333333,-1.0168313305934995
0.012166666666666666,-0.9763888109561865
0.01225,-0.792838349405165
0.012333333333333333,-0.6918671746367949
0.012416666666666666,-0.8253789064992211
0.0125,-0.7331118998917108
0.012583333333333334,-1.017913025309012
0.012666666666666666,-0.9399374533635281
0.01275,-0.9577199237142514
0.012833333333333334,-0.9283388890739381
0.012916666666666667,-0.7209401208710526
0.013,-0.962555528936115
0.013083333333333334,-0.782969969910751
0.013166666666666667,-0.4640769886744864
0.01325,-0.5574230887639455
0.013333333333333334,-0.594982753290054
0.013416666666666667,-0.4195564965905329
0.0135,-0.2889174503903786
0.013583333333333333,-0.07783808868317342
0.013666666666666667,-0.04051163899524445
0.01375,-0.22382892627540776
0.013833333333333333,-0.18591632621517404
0.013916666666666667,-0.11135282864520818
0.014,0.05831804016767154
0.014083333333333333,-0.0020276604441285314
0.014166666666666666,0.06086616335393635
0.01425,0.2791915663759065
0.014333333333333333,0.03172271736504673
0.014416666666666666,0.06380421224477288
0.0145,-0.15372720855759067
0.014583333333333334,-0.5221746427971607
0.014666666666666666,-0.4932434039337342
0.01475,-0.8344800605164469
0.014833333333333334,-0.7104139204928692
0.014916666666666667,-0.4121662413456149
0.015,-0.7337224086668135
0.015083333333333334,-0.9350375003155178
0.015166666666666667,-1.0882623119418264
0.01525,-1.0587346626571383
0.015333333333333332,-1.318179162134766
0.015416666666666667,-1.7059977834693811
0.0155,-1.3475895908168674
0.015583333333333333,-1.2841216255258883
0.015666666666666666,-1.0817204684191748
0.01575,-0.8570832420461938
0.015833333333333335,-0.8853751937043226
0.015916666666666666,-0.42281644682613706
0.016,-0.6246576825610344
0.016083333333333335,-0.3432972431094031
0.016166666666666666,-0.21298086995789087
0.01625,-0.7787083662414832
0.01633333333333333,0.027895773899952386
0.016416666666666666,-0.20656843812723877
0.0165,-0.5683295783162906
0.016583333333333332,0.03797433053296096
0.016666666666666666,-0.2740271489230031
0.01675,0.07170595472178282
0.016833333333333332,0.08390080992528919
0.016916666666666667,-0.08079629969524214
0.017,0.3615237749484296
0.017083333333333332,-0.01940869781766334
0.017166666666666667,0.07700048894575227
0.01725,-0.0419666495339683
0.017333333333333333,-0.46635287784308105
0.017416666666666667,-0.48554232134208214
0.0175,-0.8462835469434308
0.017583333333333333,-0.5779340491692527
0.017666666666666667,-0.648015077318366
0.01775,-0.9894584059691591
0.017833333333333333,-0.7712514098921427
0.017916666666666668,-0.6460362962634372
0.018,-0.19996212658974283
0.018083333333333333,-0.13578688150439075
0.018166666666666668,-0.30833755597041784
0.01825,-0.2532492911432222
0.018333333333333333,-0.35822993209638854
0.018416666666666668,-0.5848725397700343
0.0185,-0.8981022238282328
0.018583333333333334,-1.0606559580478452
0.018666666666666668,-1.1241033652240076
0.01875,-0.9354809849356898
0.018833333333333334,-1.0342352755518154
0.018916666666666665,-1.0734576006180758
0.019,-0.7197017707394028
0.019083333333333334,-0.7953624693303892
0.019166666666666665,-0.7801867090328563
0.01925,-0.7874641152727809
0.019333333333333334,-0.7365591940397933
0.019416666666666665,-0.6202540721221238
0.0195,-0.6986429989280033
0.019583333333333335,-0.6177095070802878
0.019666666666666666,-0.6224477903080646
0.01975,-0.5662635880297849
0.019833333333333335,-0.6392673661693953
0.019916666666666666,-0.6326509898275041
0.02,-0.5171658552196213
0.020083333333333335,-0.19954233298531052
0.020166666666666666,0.31861172758404904
0.02025,0.3468934085814874
0.02033333333333333,0.604778193851441
0.020416666666666666,0.5945645413177767
0.0205,0.5756810338833876
0.020583333333333332,0.5247384294081339
0.020666666666666667,-0.07688479522948256
0.02075,0.06267896623854534
0.020833333333333332,-0.239875621670436
0.020916666666666667,-0.41349934993126414
0.021,-0.38071055514580415
0.021083333333333332,-0.9363702517911585
0.021166666666666667,-0.6311141550158395
0.02125,-0.669323650483437
0.021333333333333333,-0.6097342245930426
0.021416666666666667,-0.556152316065377
0.0215,-0.9362536849368384
0.021583333333333333,-0.6070297278192209
0.021666666666666667,-0.8706021529794137
0.02175,-1.0183111421173394
0.021833333333333333,-1.0684266895516275
0.021916666666666668,-1.3690646422441608
0.022,-1.3127248492337338
0.022083333333333333,-1.4754465773334635
0.022166666666666668,-1.1133635452621014
0.02225,-0.9198163444811429
0.022333333333333334,-0.8221445618989023
0.022416666666666668,-0.3700348703099975
0.0225,-0.2239289965536408
0.022583333333333334,-0.11854232606754324
0.02266666666666667,-0.21654282509680858
0.02275,0.02257214322274274
0.022833333333333334,-0.0028452046658966248
0.022916666666666665,-0.11928348954917338
0.023,0.12362419936732598
0.023083333333333334,-0.14822085660969891
0.023166666666666665,0.09234479093308408
0.02325,0.2415292857797842
0.023333333333333334,0.11840317609709448
0.023416666666666665,0.2966706252897447
0.0235,0.16015173284625733
0.023583333333333335,0.2766317603626053
0.023666666666666666,0.22555788716509628
0.02375,0.07679278912969843
0.023833333333333335,0.23500757696740107
0.023916666666666666,-0.07344280885810102
0.024,-0.47983253474934445
0.024083333333333335,-0.4309075462677335
0.024166666666666666,-0.7104332957562659
0.02425,-1.079902172915124
0.024333333333333332,-0.958068087943455
0.024416666666666666,-1.1060715397339478
0.0245,-0.8033383566007367
0.024583333333333332,-0.6304072553257567
0.024666666666666667,-0.9674913611116099
0.02475,-0.7774693363420002
0.024833333333333332,-0.9382333988593816
0.024916666666666667,-0.8626212283970027
0.025,-0.8888633991691632
0.025083333333333332,-0.911859175506066
0.025166666666666667,-0.5063430201357446
0.02525,-0.9459775690608374
0.025333333333333333,-0.9652556733075334
0.025416666666666667,-0.7140048823575714
0.0255,-0.4616212363299654
0.025583333333333333,-0.2858349131271931
0.025666666666666667,-0.7109427443028199
0.02575,-0.3748123640845057
0.025833333333333333,-0.05939673229722541
0.025916666666666668,-0.10692764370133721
0.026,0.024991084082423603
0.026083333333333333,0.18220477876837252
0.026166666666666668,0.5250500644104047
0.02625,0.6788029967087903
0.026333333333333334,0.5511967655386036
0.026416666666666668,0.381126279112767
0.0265,0.5480603378760285
0.026583333333333334,0.36534677123754716
0.02666666666666667,-0.030303441184794406
0.02675,0.10536874659204214
0.026833333333333334,-0.04030992190136381
0.026916666666666665,-0.36288442141339694
0.027,-0.40471952867334005
0.027083333333333334,-0.1718739212415211
0.027166666666666665,-0.3263802068641636
0.02725,-0.7409440548533066
0.027333333333333334,-0.5060880938515673
0.027416666666666666,-0.6526931439574644
0.0275,-0.9995272074704977
0.027583333333333335,-0.7125198640136983
0.027666666666666666,-0.867532022096461
0.02775,-1.1037097676749674
0.027833333333333335,-0.7582091582360527
0.027916666666666666,-0.9847747487170049
0.028,-1.058712912440868
0.02808333333333333,-0.608355048515445
0.028166666666666666,-0.7073687887192944
0.02825,-0.40057105357730577
0.028333333333333332,-0.39897552479703313
0.028416666666666666,-0.5608404484600844
0.0285,-0.2028268178214185
0.028583333333333332,-0.5645515944164381
0.028666666666666667,-0.27040488717772876
0.02875,-0.011367111708905605
0.028833333333333332,-0.46215162663558296
0.028916666666666667,-0.11899055011635855
0.029,0.03785091220792742
0.029083333333333333,-0.2205297780768836
0.029166666666666667,-0.16287460657704964
0.02925,-0.40825492298250576
0.029333333333333333,-0.8738497464483024
0.029416666666666667,-0.27766154145016525
0.0295,-0.505422836922501
0.029583333333333333,-1.1824214915649982
0.029666666666666668,-0.2695957297137841
0.02975,-0.3711405828914829
0.029833333333333333,-0.6629574723418865
0.029916666666666668,-0.7076866482924926
0.03,-1.0885760871086023
0.030083333333333333,-0.516430919701879
0.030166666666666668,-0.5766238851028319
0.03025,-0.6196744952072563
0.030333333333333334,-0.17199265743443207
0.030416666666666668,0.05426922515804281
0.0305,0.3583508683137491
